# Renewables.ninja Solar PV (Point API) - 51.523, -0.128 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "51.5230684", "lon": "-0.12807509704917874", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-07-07 02:00,2019-07-07 03:00,0,0,0,13.413
2019-07-07 03:00,2019-07-07 04:00,0,0,0,13.027
2019-07-07 04:00,2019-07-07 05:00,0.005,0,0.015,12.778
2019-07-07 05:00,2019-07-07 06:00,0.035,0,0.052,12.832
2019-07-07 06:00,2019-07-07 07:00,0.077,0.003,0.096,13.104
2019-07-07 07:00,2019-07-07 08:00,0.117,0.007,0.136,13.610
2019-07-07 08:00,2019-07-07 09:00,0.171,0.014,0.188,14.361
2019-07-07 09:00,2019-07-07 10:00,0.235,0.028,0.247,15.239
2019-07-07 10:00,2019-07-07 11:00,0.274,0.038,0.281,15.993
2019-07-07 11:00,2019-07-07 12:00,0.333,0.065,0.325,16.782
2019-07-07 12:00,2019-07-07 13:00,0.332,0.065,0.324,17.306
2019-07-07 13:00,2019-07-07 14:00,0.305,0.056,0.302,17.629
2019-07-07 14:00,2019-07-07 15:00,0.317,0.075,0.299,17.971
2019-07-07 15:00,2019-07-07 16:00,0.250,0.049,0.246,18.083
2019-07-07 16:00,2019-07-07 17:00,0.209,0.042,0.206,18.131
2019-07-07 17:00,2019-07-07 18:00,0.129,0.015,0.144,17.848
2019-07-07 18:00,2019-07-07 19:00,0.042,0,0.061,17.079
2019-07-07 19:00,2019-07-07 20:00,0.008,0,0.019,15.587
2019-07-07 20:00,2019-07-07 21:00,0,0,0,14.103
2019-07-07 21:00,2019-07-07 22:00,0,0,0,13.368
2019-07-07 22:00,2019-07-07 23:00,0,0,0,12.729
2019-07-07 23:00,2019-07-08 00:00,0,0,0,12.116
2019-07-08 00:00,2019-07-08 01:00,0,0,0,11.163
2019-07-08 01:00,2019-07-08 02:00,0,0,0,10.667
2019-07-08 02:00,2019-07-08 03:00,0,0,0,10.371
2019-07-08 03:00,2019-07-08 04:00,0,0,0,10.506
2019-07-08 04:00,2019-07-08 05:00,0.012,0,0.024,11.035
2019-07-08 05:00,2019-07-08 06:00,0.056,0,0.075,12.267
2019-07-08 06:00,2019-07-08 07:00,0.119,0.015,0.130,13.636
2019-07-08 07:00,2019-07-08 08:00,0.218,0.059,0.195,15.076
2019-07-08 08:00,2019-07-08 09:00,0.296,0.104,0.240,16.346
2019-07-08 09:00,2019-07-08 10:00,0.428,0.248,0.260,17.556
2019-07-08 10:00,2019-07-08 11:00,0.570,0.478,0.224,18.745
2019-07-08 11:00,2019-07-08 12:00,0.637,0.601,0.202,19.765
2019-07-08 12:00,2019-07-08 13:00,0.622,0.564,0.219,20.409
2019-07-08 13:00,2019-07-08 14:00,0.450,0.253,0.292,20.399
2019-07-08 14:00,2019-07-08 15:00,0.387,0.185,0.279,20.422
2019-07-08 15:00,2019-07-08 16:00,0.339,0.160,0.245,20.431
2019-07-08 16:00,2019-07-08 17:00,0.191,0.039,0.190,19.907
2019-07-08 17:00,2019-07-08 18:00,0.095,0.008,0.114,19.101
2019-07-08 18:00,2019-07-08 19:00,0.039,0,0.057,17.860
2019-07-08 19:00,2019-07-08 20:00,0.008,0,0.019,16.155
2019-07-08 20:00,2019-07-08 21:00,0,0,0,14.690
2019-07-08 21:00,2019-07-08 22:00,0,0,0,13.664
2019-07-08 22:00,2019-07-08 23:00,0,0,0,13.103
2019-07-08 23:00,2019-07-09 00:00,0,0,0,12.756
2019-07-09 00:00,2019-07-09 01:00,0,0,0,12.328
2019-07-09 01:00,2019-07-09 02:00,0,0,0,11.812
2019-07-09 02:00,2019-07-09 03:00,0,0,0,11.626
2019-07-09 03:00,2019-07-09 04:00,0,0,0,11.590
2019-07-09 04:00,2019-07-09 05:00,0.008,0,0.018,11.914
2019-07-09 05:00,2019-07-09 06:00,0.048,0,0.067,12.755
2019-07-09 06:00,2019-07-09 07:00,0.104,0.009,0.120,13.793
2019-07-09 07:00,2019-07-09 08:00,0.185,0.033,0.185,14.966
2019-07-09 08:00,2019-07-09 09:00,0.319,0.128,0.244,16.487
2019-07-09 09:00,2019-07-09 10:00,0.472,0.328,0.239,18.165
2019-07-09 10:00,2019-07-09 11:00,0.594,0.529,0.210,19.647
2019-07-09 11:00,2019-07-09 12:00,0.613,0.546,0.226,20.677
2019-07-09 12:00,2019-07-09 13:00,0.545,0.392,0.284,21.244
2019-07-09 13:00,2019-07-09 14:00,0.363,0.121,0.315,21.207
2019-07-09 14:00,2019-07-09 15:00,0.251,0.044,0.257,21.051
2019-07-09 15:00,2019-07-09 16:00,0.214,0.034,0.224,21.025
2019-07-09 16:00,2019-07-09 17:00,0.160,0.021,0.175,20.844
2019-07-09 17:00,2019-07-09 18:00,0.107,0.010,0.126,20.460
2019-07-09 18:00,2019-07-09 19:00,0.050,0,0.071,19.671
2019-07-09 19:00,2019-07-09 20:00,0.009,0,0.020,18.359
2019-07-09 20:00,2019-07-09 21:00,0,0,0,17.035
2019-07-09 21:00,2019-07-09 22:00,0,0,0,16.262
2019-07-09 22:00,2019-07-09 23:00,0,0,0,15.812
2019-07-09 23:00,2019-07-10 00:00,0,0,0,15.325
2019-07-10 00:00,2019-07-10 01:00,0,0,0,14.806
2019-07-10 01:00,2019-07-10 02:00,0,0,0,14.546
2019-07-10 02:00,2019-07-10 03:00,0,0,0,14.411
2019-07-10 03:00,2019-07-10 04:00,0,0,0,14.220
2019-07-10 04:00,2019-07-10 05:00,0.007,0,0.018,14.301
2019-07-10 05:00,2019-07-10 06:00,0.051,0,0.070,14.885
2019-07-10 06:00,2019-07-10 07:00,0.117,0.013,0.131,15.831
2019-07-10 07:00,2019-07-10 08:00,0.191,0.036,0.191,17.231
2019-07-10 08:00,2019-07-10 09:00,0.255,0.058,0.243,18.620
2019-07-10 09:00,2019-07-10 10:00,0.290,0.066,0.278,19.617
2019-07-10 10:00,2019-07-10 11:00,0.341,0.097,0.309,20.308
2019-07-10 11:00,2019-07-10 12:00,0.513,0.329,0.304,21.483
2019-07-10 12:00,2019-07-10 13:00,0.623,0.569,0.228,22.644
2019-07-10 13:00,2019-07-10 14:00,0.520,0.376,0.273,23.042
2019-07-10 14:00,2019-07-10 15:00,0.319,0.094,0.291,22.644
2019-07-10 15:00,2019-07-10 16:00,0.162,0.015,0.184,21.814
2019-07-10 16:00,2019-07-10 17:00,0.114,0.008,0.137,21.263
2019-07-10 17:00,2019-07-10 18:00,0.084,0.005,0.105,20.689
2019-07-10 18:00,2019-07-10 19:00,0.049,0,0.070,19.733
2019-07-10 19:00,2019-07-10 20:00,0.011,0,0.023,18.098
2019-07-10 20:00,2019-07-10 21:00,0,0,0,16.832
2019-07-10 21:00,2019-07-10 22:00,0,0,0,16.299
2019-07-10 22:00,2019-07-10 23:00,0,0,0,15.654
2019-07-10 23:00,2019-07-11 00:00,0,0,0,15.201
2019-07-11 00:00,2019-07-11 01:00,0,0,0,14.820
2019-07-11 01:00,2019-07-11 02:00,0,0,0,14.453
2019-07-11 02:00,2019-07-11 03:00,0,0,0,13.980
2019-07-11 03:00,2019-07-11 04:00,0,0,0,13.319
2019-07-11 04:00,2019-07-11 05:00,0.012,0,0.024,13.500
2019-07-11 05:00,2019-07-11 06:00,0.057,0,0.078,14.908
2019-07-11 06:00,2019-07-11 07:00,0.151,0.059,0.122,16.491
2019-07-11 07:00,2019-07-11 08:00,0.271,0.165,0.154,17.942
2019-07-11 08:00,2019-07-11 09:00,0.409,0.328,0.160,19.226
2019-07-11 09:00,2019-07-11 10:00,0.552,0.540,0.143,20.496
2019-07-11 10:00,2019-07-11 11:00,0.641,0.682,0.136,21.613
2019-07-11 11:00,2019-07-11 12:00,0.677,0.740,0.139,22.522
2019-07-11 12:00,2019-07-11 13:00,0.679,0.747,0.138,23.197
2019-07-11 13:00,2019-07-11 14:00,0.632,0.673,0.142,23.565
2019-07-11 14:00,2019-07-11 15:00,0.554,0.558,0.140,23.624
2019-07-11 15:00,2019-07-11 16:00,0.450,0.423,0.131,23.415
2019-07-11 16:00,2019-07-11 17:00,0.306,0.238,0.132,22.914
2019-07-11 17:00,2019-07-11 18:00,0.150,0.057,0.129,22.013
2019-07-11 18:00,2019-07-11 19:00,0.060,0.002,0.081,20.845
2019-07-11 19:00,2019-07-11 20:00,0.011,0,0.023,19.052
2019-07-11 20:00,2019-07-11 21:00,0,0,0,17.809
2019-07-11 21:00,2019-07-11 22:00,0,0,0,17.188
2019-07-11 22:00,2019-07-11 23:00,0,0,0,16.631
2019-07-11 23:00,2019-07-12 00:00,0,0,0,15.979
2019-07-12 00:00,2019-07-12 01:00,0,0,0,15.652
2019-07-12 01:00,2019-07-12 02:00,0,0,0,15.461
2019-07-12 02:00,2019-07-12 03:00,0,0,0,15.277
2019-07-12 03:00,2019-07-12 04:00,0,0,0,14.949
2019-07-12 04:00,2019-07-12 05:00,0.009,0,0.021,14.849
2019-07-12 05:00,2019-07-12 06:00,0.057,0,0.078,15.508
2019-07-12 06:00,2019-07-12 07:00,0.161,0.087,0.106,16.654
2019-07-12 07:00,2019-07-12 08:00,0.321,0.266,0.111,17.812
2019-07-12 08:00,2019-07-12 09:00,0.460,0.430,0.123,18.896
2019-07-12 09:00,2019-07-12 10:00,0.564,0.557,0.141,19.977
2019-07-12 10:00,2019-07-12 11:00,0.560,0.491,0.205,20.740
2019-07-12 11:00,2019-07-12 12:00,0.493,0.332,0.271,21.038
2019-07-12 12:00,2019-07-12 13:00,0.547,0.435,0.246,21.554
2019-07-12 13:00,2019-07-12 14:00,0.577,0.530,0.195,21.994
2019-07-12 14:00,2019-07-12 15:00,0.527,0.478,0.176,21.934
2019-07-12 15:00,2019-07-12 16:00,0.364,0.234,0.203,21.410
2019-07-12 16:00,2019-07-12 17:00,0.242,0.106,0.183,20.754
2019-07-12 17:00,2019-07-12 18:00,0.139,0.037,0.135,19.936
2019-07-12 18:00,2019-07-12 19:00,0.061,0.002,0.081,18.964
2019-07-12 19:00,2019-07-12 20:00,0.014,0,0.027,17.314
2019-07-12 20:00,2019-07-12 21:00,0,0,0,15.747
2019-07-12 21:00,2019-07-12 22:00,0,0,0,15.246
2019-07-12 22:00,2019-07-12 23:00,0,0,0,14.658
2019-07-12 23:00,2019-07-13 00:00,0,0,0,14.020
2019-07-13 00:00,2019-07-13 01:00,0,0,0,13.402
2019-07-13 01:00,2019-07-13 02:00,0,0,0,12.885
2019-07-13 02:00,2019-07-13 03:00,0,0,0,12.448
2019-07-13 03:00,2019-07-13 04:00,0,0,0,12.095
2019-07-13 04:00,2019-07-13 05:00,0.012,0,0.024,12.430
2019-07-13 05:00,2019-07-13 06:00,0.057,0,0.077,13.402
2019-07-13 06:00,2019-07-13 07:00,0.163,0.080,0.113,15.122
2019-07-13 07:00,2019-07-13 08:00,0.268,0.155,0.159,16.673
2019-07-13 08:00,2019-07-13 09:00,0.403,0.305,0.173,17.980
2019-07-13 09:00,2019-07-13 10:00,0.531,0.481,0.168,19.181
2019-07-13 10:00,2019-07-13 11:00,0.602,0.577,0.177,20.183
2019-07-13 11:00,2019-07-13 12:00,0.603,0.552,0.206,20.861
2019-07-13 12:00,2019-07-13 13:00,0.582,0.507,0.223,21.329
2019-07-13 13:00,2019-07-13 14:00,0.539,0.443,0.225,21.575
2019-07-13 14:00,2019-07-13 15:00,0.471,0.359,0.218,21.587
2019-07-13 15:00,2019-07-13 16:00,0.362,0.226,0.209,21.280
2019-07-13 16:00,2019-07-13 17:00,0.250,0.115,0.184,20.789
2019-07-13 17:00,2019-07-13 18:00,0.120,0.021,0.129,19.924
2019-07-13 18:00,2019-07-13 19:00,0.054,0.001,0.074,18.905
2019-07-13 19:00,2019-07-13 20:00,0.011,0,0.023,17.184
2019-07-13 20:00,2019-07-13 21:00,0,0,0,15.457
2019-07-13 21:00,2019-07-13 22:00,0,0,0,14.430
2019-07-13 22:00,2019-07-13 23:00,0,0,0,13.590
2019-07-13 23:00,2019-07-14 00:00,0,0,0,12.822
2019-07-14 00:00,2019-07-14 01:00,0,0,0,12.157
2019-07-14 01:00,2019-07-14 02:00,0,0,0,11.583
2019-07-14 02:00,2019-07-14 03:00,0,0,0,11.196
2019-07-14 03:00,2019-07-14 04:00,0,0,0,10.899
2019-07-14 04:00,2019-07-14 05:00,0.012,0,0.025,11.298
2019-07-14 05:00,2019-07-14 06:00,0.055,0,0.075,12.705
2019-07-14 06:00,2019-07-14 07:00,0.160,0.070,0.119,14.163
2019-07-14 07:00,2019-07-14 08:00,0.255,0.121,0.176,15.369
2019-07-14 08:00,2019-07-14 09:00,0.294,0.111,0.231,16.122
2019-07-14 09:00,2019-07-14 10:00,0.345,0.130,0.273,16.716
2019-07-14 10:00,2019-07-14 11:00,0.372,0.139,0.299,17.288
2019-07-14 11:00,2019-07-14 12:00,0.433,0.208,0.307,17.989
2019-07-14 12:00,2019-07-14 13:00,0.567,0.446,0.252,19.098
2019-07-14 13:00,2019-07-14 14:00,0.539,0.428,0.233,19.770
2019-07-14 14:00,2019-07-14 15:00,0.473,0.355,0.219,19.993
2019-07-14 15:00,2019-07-14 16:00,0.399,0.290,0.189,20.015
2019-07-14 16:00,2019-07-14 17:00,0.276,0.163,0.165,19.666
2019-07-14 17:00,2019-07-14 18:00,0.170,0.084,0.122,19.010
2019-07-14 18:00,2019-07-14 19:00,0.061,0.002,0.081,17.745
2019-07-14 19:00,2019-07-14 20:00,0.012,0,0.024,15.893
2019-07-14 20:00,2019-07-14 21:00,0,0,0,13.927
2019-07-14 21:00,2019-07-14 22:00,0,0,0,12.595
2019-07-14 22:00,2019-07-14 23:00,0,0,0,11.462
2019-07-14 23:00,2019-07-15 00:00,0,0,0,10.607
2019-07-15 00:00,2019-07-15 01:00,0,0,0,9.890
2019-07-15 01:00,2019-07-15 02:00,0,0,0,9.380
2019-07-15 02:00,2019-07-15 03:00,0,0,0,9.102
2019-07-15 03:00,2019-07-15 04:00,0,-0,0,9.094
2019-07-15 04:00,2019-07-15 05:00,0.011,0,0.022,9.757
2019-07-15 05:00,2019-07-15 06:00,0.054,0,0.073,11.326
2019-07-15 06:00,2019-07-15 07:00,0.144,0.053,0.119,12.822
2019-07-15 07:00,2019-07-15 08:00,0.271,0.169,0.144,13.982
2019-07-15 08:00,2019-07-15 09:00,0.459,0.422,0.120,15.489
2019-07-15 09:00,2019-07-15 10:00,0.601,0.630,0.107,16.895
2019-07-15 10:00,2019-07-15 11:00,0.691,0.771,0.104,18.136
2019-07-15 11:00,2019-07-15 12:00,0.734,0.846,0.103,19.240
2019-07-15 12:00,2019-07-15 13:00,0.734,0.853,0.102,20.144
2019-07-15 13:00,2019-07-15 14:00,0.693,0.793,0.100,20.765
2019-07-15 14:00,2019-07-15 15:00,0.614,0.678,0.097,21.101
2019-07-15 15:00,2019-07-15 16:00,0.497,0.519,0.091,21.102
2019-07-15 16:00,2019-07-15 17:00,0.348,0.333,0.084,20.750
2019-07-15 17:00,2019-07-15 18:00,0.185,0.148,0.075,20.042
2019-07-15 18:00,2019-07-15 19:00,0.047,0.005,0.062,18.898
2019-07-15 19:00,2019-07-15 20:00,0.012,0,0.025,16.337
2019-07-15 20:00,2019-07-15 21:00,0,0,0,14.279
2019-07-15 21:00,2019-07-15 22:00,0,0,0,13.245
2019-07-15 22:00,2019-07-15 23:00,0,0,0,12.413
2019-07-15 23:00,2019-07-16 00:00,0,0,0,11.743
2019-07-16 00:00,2019-07-16 01:00,0,0,0,11.166
2019-07-16 01:00,2019-07-16 02:00,0,0,0,10.651
2019-07-16 02:00,2019-07-16 03:00,0,0,0,10.238
2019-07-16 03:00,2019-07-16 04:00,0,-0,0,9.913
2019-07-16 04:00,2019-07-16 05:00,0.010,0,0.021,10.350
2019-07-16 05:00,2019-07-16 06:00,0.053,0,0.072,11.987
2019-07-16 06:00,2019-07-16 07:00,0.150,0.067,0.111,13.481
2019-07-16 07:00,2019-07-16 08:00,0.304,0.239,0.115,15.970
2019-07-16 08:00,2019-07-16 09:00,0.486,0.490,0.096,18.469
2019-07-16 09:00,2019-07-16 10:00,0.606,0.662,0.098,20.283
2019-07-16 10:00,2019-07-16 11:00,0.681,0.777,0.103,21.553
2019-07-16 11:00,2019-07-16 12:00,0.717,0.836,0.107,22.527
2019-07-16 12:00,2019-07-16 13:00,0.708,0.820,0.112,23.224
2019-07-16 13:00,2019-07-16 14:00,0.655,0.734,0.117,23.646
2019-07-16 14:00,2019-07-16 15:00,0.575,0.615,0.116,23.815
2019-07-16 15:00,2019-07-16 16:00,0.474,0.484,0.104,23.724
2019-07-16 16:00,2019-07-16 17:00,0.330,0.302,0.098,23.327
2019-07-16 17:00,2019-07-16 18:00,0.169,0.112,0.097,22.563
2019-07-16 18:00,2019-07-16 19:00,0.054,0.003,0.074,21.184
2019-07-16 19:00,2019-07-16 20:00,0.010,0,0.022,18.432
2019-07-16 20:00,2019-07-16 21:00,0,0,0,16.496
2019-07-16 21:00,2019-07-16 22:00,0,0,0,15.274
2019-07-16 22:00,2019-07-16 23:00,0,0,0,14.294
2019-07-16 23:00,2019-07-17 00:00,0,0,0,13.670
2019-07-17 00:00,2019-07-17 01:00,0,0,0,13.091
2019-07-17 01:00,2019-07-17 02:00,0,0,0,12.540
2019-07-17 02:00,2019-07-17 03:00,0,0,0,12.081
2019-07-17 03:00,2019-07-17 04:00,0,-0,0,11.749
2019-07-17 04:00,2019-07-17 05:00,0.011,0,0.022,12.078
2019-07-17 05:00,2019-07-17 06:00,0.058,0,0.078,13.928
2019-07-17 06:00,2019-07-17 07:00,0.109,0.012,0.122,14.922
2019-07-17 07:00,2019-07-17 08:00,0.201,0.049,0.189,16.753
2019-07-17 08:00,2019-07-17 09:00,0.366,0.213,0.222,19.159
2019-07-17 09:00,2019-07-17 10:00,0.486,0.372,0.221,20.703
2019-07-17 10:00,2019-07-17 11:00,0.553,0.457,0.233,21.733
2019-07-17 11:00,2019-07-17 12:00,0.569,0.460,0.255,22.417
2019-07-17 12:00,2019-07-17 13:00,0.512,0.339,0.297,22.704
2019-07-17 13:00,2019-07-17 14:00,0.380,0.144,0.316,22.465
2019-07-17 14:00,2019-07-17 15:00,0.264,0.052,0.265,21.970
2019-07-17 15:00,2019-07-17 16:00,0.181,0.021,0.199,21.363
2019-07-17 16:00,2019-07-17 17:00,0.108,0.007,0.130,20.546
2019-07-17 17:00,2019-07-17 18:00,0.052,0.002,0.071,19.318
2019-07-17 18:00,2019-07-17 19:00,0.017,0,0.031,17.988
2019-07-17 19:00,2019-07-17 20:00,0.001,0,0.007,16.949
2019-07-17 20:00,2019-07-17 21:00,0,0,0,16.289
2019-07-17 21:00,2019-07-17 22:00,0,0,0,15.876
2019-07-17 22:00,2019-07-17 23:00,0,0,0,15.648
2019-07-17 23:00,2019-07-18 00:00,0,0,0,15.264
2019-07-18 00:00,2019-07-18 01:00,0,0,0,14.623
2019-07-18 01:00,2019-07-18 02:00,0,0,0,14.097
2019-07-18 02:00,2019-07-18 03:00,0,0,0,13.917
2019-07-18 03:00,2019-07-18 04:00,0,-0,0,13.430
2019-07-18 04:00,2019-07-18 05:00,0.005,0,0.015,13.734
2019-07-18 05:00,2019-07-18 06:00,0.026,0,0.041,14.418
2019-07-18 06:00,2019-07-18 07:00,0.062,0.003,0.081,15.219
2019-07-18 07:00,2019-07-18 08:00,0.115,0.009,0.133,16.158
2019-07-18 08:00,2019-07-18 09:00,0.201,0.029,0.210,17.291
2019-07-18 09:00,2019-07-18 10:00,0.255,0.048,0.253,18.326
2019-07-18 10:00,2019-07-18 11:00,0.392,0.160,0.308,19.503
2019-07-18 11:00,2019-07-18 12:00,0.572,0.454,0.259,20.765
2019-07-18 12:00,2019-07-18 13:00,0.582,0.485,0.245,21.350
2019-07-18 13:00,2019-07-18 14:00,0.506,0.359,0.264,21.434
2019-07-18 14:00,2019-07-18 15:00,0.450,0.305,0.243,21.499
2019-07-18 15:00,2019-07-18 16:00,0.410,0.308,0.188,21.565
2019-07-18 16:00,2019-07-18 17:00,0.296,0.198,0.157,21.266
2019-07-18 17:00,2019-07-18 18:00,0.161,0.063,0.134,20.503
2019-07-18 18:00,2019-07-18 19:00,0.053,0.001,0.073,18.989
2019-07-18 19:00,2019-07-18 20:00,0.005,0,0.014,17.235
2019-07-18 20:00,2019-07-18 21:00,0,0,0,16.135
2019-07-18 21:00,2019-07-18 22:00,0,0,0,15.368
2019-07-18 22:00,2019-07-18 23:00,0,0,0,14.477
2019-07-18 23:00,2019-07-19 00:00,0,0,0,13.397
2019-07-19 00:00,2019-07-19 01:00,0,0,0,12.639
2019-07-19 01:00,2019-07-19 02:00,0,0,0,11.995
2019-07-19 02:00,2019-07-19 03:00,0,0,0,11.435
2019-07-19 03:00,2019-07-19 04:00,0,-0,0,11.407
2019-07-19 04:00,2019-07-19 05:00,0.008,0,0.018,11.930
2019-07-19 05:00,2019-07-19 06:00,0.055,0,0.075,13.382
2019-07-19 06:00,2019-07-19 07:00,0.135,0.024,0.139,14.961
2019-07-19 07:00,2019-07-19 08:00,0.213,0.054,0.197,16.329
2019-07-19 08:00,2019-07-19 09:00,0.233,0.044,0.230,16.884
2019-07-19 09:00,2019-07-19 10:00,0.248,0.039,0.252,17.101
2019-07-19 10:00,2019-07-19 11:00,0.335,0.084,0.310,17.802
2019-07-19 11:00,2019-07-19 12:00,0.435,0.182,0.339,18.873
2019-07-19 12:00,2019-07-19 13:00,0.443,0.196,0.337,19.660
2019-07-19 13:00,2019-07-19 14:00,0.380,0.129,0.324,19.943
2019-07-19 14:00,2019-07-19 15:00,0.276,0.055,0.274,19.871
2019-07-19 15:00,2019-07-19 16:00,0.187,0.022,0.204,19.586
2019-07-19 16:00,2019-07-19 17:00,0.123,0.009,0.143,19.116
2019-07-19 17:00,2019-07-19 18:00,0.058,0.002,0.077,18.358
2019-07-19 18:00,2019-07-19 19:00,0.014,0,0.027,17.392
2019-07-19 19:00,2019-07-19 20:00,0.001,0,0.008,16.677
2019-07-19 20:00,2019-07-19 21:00,0,0,0,16.251
2019-07-19 21:00,2019-07-19 22:00,0,0,0,15.973
2019-07-19 22:00,2019-07-19 23:00,0,0,0,15.707
